|Unnamed: 0|texto|fecha|incompleto|cuenta|cluster
1430|1431|the irony is that the freedom caucus, which is very pro-life and against planned parenthood, allows p.p. to continue if they stop this plan!|03-24-2017 13:40:59||2potus|3
1431|1432|after seven horrible years of obamacare (skyrocketing premiums &amp; deductibles, bad healthcare), this is finally your chance for a great plan!|03-24-2017 12:16:50||2potus|1
1432|1433|disastrous #obamacare has led to higher costs &amp; fewer options. it will only continue to get worse! we must #repealandreplace. #passthebill|03-24-2017 00:26:31||2potus|1
1433|1434|we must #repealandreplace #obamacare for the millions that are suffering. tell your rep you support #ahca. locator… |03-23-2017 16:39:25||2potus|3
1434|1435|you were given many lies with #obamacare! go with our plan! call your rep &amp; let them know you're behind #ahca ➡️… |03-23-2017 11:28:02||2potus|1
1435|1436|i spoke with pm theresa may of the united kingdom to offer my condolences on today's terror attack in london....… |03-22-2017 19:55:08|...|2potus|3
1436|1437|rt @usda: .@potus proclaims march 21, 2017, as national agriculture day: |03-21-2017 19:54:10||2potus|8
1437|1438|#confirmgorsuch #scotus |03-21-2017 18:44:17||2potus|3
1438|1439|#confirmgorsuch #scotus |03-21-2017 18:31:20||2potus|3
1439|1440|#confirmgorsuch #scotus |03-21-2017 18:26:45||2potus|3
1440|1441|honored to sign s.442 today. with this legislation, we support @nasa's scientists, engineers, and astronauts in the… |03-21-2017 18:24:17||2potus|3
1441|1442|honored to sign s.442 today. with this legislation, we support @nasa's scientists, engineers, and astronauts in the… |03-21-2017 17:33:46||2potus|3
1442|1443|joined the @housegop conference this morning at the u.s. capitol. |03-21-2017 17:05:51||2potus|3
1443|1444|rt @gorsuchfacts: judge gorsuch's record speaks for itself. #confirmgorsuch #scotus |03-21-2017 15:39:03||2potus|3
1444|1445|judge gorsuch is the kind of judge we need on #scotus - someone with a brilliant legal mind &amp; a commitment to const… |03-21-2017 14:40:45||2potus|1
1445|1446|rt @whitehouse: join us live as @potus signs the nasa transition authorization act of 2017: |03-21-2017 14:34:02||2potus|8
1446|1447|"fbi director comey: fmr. dni clapper ""right"" to say no evidence of collusion between russia and trump campaign.… "|03-20-2017 19:11:55||2potus|3
1447|1448|fbi director comey admits obama’s white house had ability to “unmask” american citizens. |03-20-2017 17:45:45||2potus|3
1448|1449|fbi director comey says classified leaks to the media have been “unusually active” recently. |03-20-2017 17:26:41||2potus|3
1449|1450|nsa director rogers tells congress unmasking individuals endangers national security. |03-20-2017 16:49:52||2potus|3
1450|1451|the nsa and fbi tell congress that russia did not influence electoral process. |03-20-2017 16:42:12||2potus|3
1451|1452|fbi director comey refuses to deny he briefed president obama on calls made by michael flynn to russia. |03-20-2017 16:33:25||2potus|0
1452|1453|rt @whitehouse: stories like dr. sethi's are why @potus is fighting to #repealandreplace #obamacare. share your story here: |03-19-2017 16:14:20||2potus|8
1453|1454|rt @whitehouse: #icymi: watch @potus' weekly address |03-19-2017 12:52:05||2potus|8
1454|1455|rt @whitehouse: stories like ms. sertich's are why @potus is fighting to #repealandreplace #obamacare. share your story here: |03-18-2017 20:02:45||2potus|8
1455|1456|...vast sums of money to nato &amp; the united states must be paid more for the powerful, and very expensive, defense it provides to germany!|03-18-2017 16:34:30|...|2potus|1
1456|1457|despite what you have heard from the fake news, i had a great meeting with german chancellor angela merkel. nevertheless, germany owes...|03-18-2017 16:34:05|...|2potus|9
1457|1458|it's time to put #americafirst when it comes to how we spend taxpayers' money. we will keep our people safe! |03-18-2017 16:21:55||2potus|2
1458|1459|weekly address - 11:00 a.m. tomorrow! #maga 🇺🇸 ➡️ |03-17-2017 22:56:25||2potus|3
1459|1460|rt @whitehouse: stories like dr. armstrong's are why @potus is fighting to #repealandreplace #obamacare. share your story here: |03-17-2017 21:01:44||2potus|8
1460|1461|great meeting with the @republicanstudy committee this morning at the @whitehouse! |03-17-2017 20:19:59||2potus|3
1461|1462|attending a great listening session with @deptvetaffairs @secshulkin in the roosevelt room. we are going to take ca… |03-17-2017 15:02:24||2potus|3
1462|1463|rt @whitehouse: today @potus welcomes the chancellor of germany, angela merkel, to the white house. watch their press conference: |03-17-2017 13:53:23||2potus|8
1463|1464|"north korea is behaving very badly. they have been ""playing"" the united states for years. china has done little to help!"|03-17-2017 13:36:01||2potus|3
1464|1465|happy lá fheile phadraig to all of my great irish friends!|03-17-2017 13:35:43||2potus|3
1465|1466|rt @danscavino: join @potus @cabinet on twitter! @secpricemd @epascottpruitt @secelainechao @secretaryzinke @secretarycarson @secretaryperr…|03-17-2017 01:41:12||2potus|8
1466|1467|my representatives had a great meeting w/ the hispanic chamber of commerce at the wh today. look forward to tremendous growth &amp; future mtgs!|03-16-2017 22:44:17||2potus|1
1467|1468|great progress on healthcare. improvements being made - republicans coming together!|03-16-2017 22:43:54||2potus|3
1468|1469|we will rebuild our military. we will keep our people safe. we will take care of our vets. we will put #americafirst |03-16-2017 20:27:20||2potus|2
1469|1470|congratulations @sendancoats!#makeamericagreatagain🇺🇸 |03-16-2017 20:20:49||2potus|3
1470|1471|a budget that puts #americafirst must make safety its no. 1 priority—without safety there can be no prosperity: |03-16-2017 15:53:22||2potus|3
1471|1472|andrew jackson: we thank you for your service. we honor your memory. we build on your legacy &amp; we thank god for the… |03-15-2017 22:26:21||2potus|1
1472|1473|i will be interviewed by @tuckercarlson tonight at 9:00 p.m. on @foxnews. enjoy!|03-15-2017 20:56:30||2potus|3
1473|1474|#makeamericagreatagain ➡️ |03-15-2017 19:13:51||2potus|3
1474|1475|#buyamericanhireamerican: it's a pledge! |03-15-2017 19:10:36||2potus|3
1475|1476|"""we are not simply here to honor the past, but to devote ourselves to a new future of american automotive leadershi… "|03-15-2017 19:07:30||2potus|3
1476|1477|join me live as i deliver remarks at the american center for mobility ➡️ |03-15-2017 18:16:00||2potus|3
1477|1478|rt @whitehouse: .@potus is fighting to #repealandreplace #obamacare because of stories like mrs. couey's. share your own story: |03-15-2017 15:34:49||2potus|8
1478|1479|ceo's most optimistic since 2009. it will only get better as we continue to slash unnecessary regulations and when we begin our big tax cut!|03-15-2017 13:31:10||2potus|7
1479|1480|will be going to detroit, michigan (love), today for a big meeting on bringing back car production to state &amp; u.s. already happening!|03-15-2017 12:56:10||2potus|1
1480|1481|can you imagine what the outcry would be if @snoopdogg, failing career and all, had aimed and fired the gun at president obama? jail time!|03-15-2017 12:54:55||2potus|0
1481|1482|rt @scavino45: join @potus @realdonaldtrump's team on twitter -- @cabinet! #makeamericagreatagain🇺🇸 |03-15-2017 00:44:26||2potus|6
1482|1483|rt @whitehouse: stories like mr. summers' are why @potus is fighting to #repealandreplace #obamacare. share your story here: |03-14-2017 23:04:27||2potus|8
1483|1484|congratulations seema! |03-14-2017 20:35:55||2potus|3
1484|1485|great optimism in america – and the results will be even better! |03-14-2017 16:12:31||2potus|3
1485|1486|jobs, jobs, jobs! |03-14-2017 15:03:57||2potus|3
1486|1487|#obamacare has led to📈costs &amp; fewer📉health insurance options for millions of americans. how has it impacted you? ➡️… |03-13-2017 23:03:16||2potus|1
1487|1488|rt @potus: meeting w/ washington, d.c. @mayorbowser and metro gm paul wiedefeld about incoming winter storm preparations here in d.c. every…|03-13-2017 22:42:40||2potus|8
1488|1489|meeting w/ washington, d.c. @mayorbowser and metro gm paul wiedefeld about incoming winter storm preparations here… |03-13-2017 22:38:17||2potus|3
1489|1490|if obamacare is so great, why'd they spend tens of millions of taxpayer dollars to 'hype' it? bad! #repealandreplace |03-13-2017 21:40:39||2potus|3
1490|1491|proud to welcome our great cabinet members to the @whitehouse this afternoon with @vp pence. |03-13-2017 20:51:09||2potus|3
1491|1492|rt @secpricemd: states need flexibility to develop #healthcare models that meet the needs of their communities, that ↑ access ↑ affordabili…|03-13-2017 19:03:06||2potus|3
1492|1493|everyone along the east coast be safe and listen to local officials as a major winter storm approaches. @nws… |03-13-2017 17:38:46||2potus|2
1493|1494|healthcare listening session w/ @vp &amp; @secpricemd. watch: |03-13-2017 17:21:24||2potus|1
1494|1495|#repealandreplace #obamacare |03-13-2017 14:50:17||2potus|3
1495|1496|obamacare is imploding. it is a disaster and 2017 will be the worst year yet, by far! republicans will come together and save the day.|03-13-2017 13:31:08||2potus|3
1496|1497|it is amazing how rude much of the media is to my very hard working representatives. be nice, you will do much better!|03-13-2017 13:30:33||2potus|3
1497|1498|#makeamericagreatagain🇺🇸 |03-11-2017 21:28:32||2potus|3
1498|1499|rt @whitehouse: .@potus trump's first 50 days of action: achieving results for the american people |03-11-2017 21:25:11||2potus|8
1499|1500|rt @vp: listen live as i deliver remarks at @harshawtrane in louisville, ky. |03-11-2017 16:37:46||2potus|3
1500|1501|we are making great progress with healthcare. obamacare is imploding and will only get worse. republicans coming together to get job done!|03-11-2017 14:48:02||2potus|3
1501|1502|#icymi- weekly address:|03-11-2017 14:20:08||2potus|3
1502|1503|#readthebill: |03-11-2017 13:40:35||2potus|3
1503|1504|three-pronged approach to repeal and replace #obamacare! ➡️|03-10-2017 19:42:10||2potus|3
1504|1505|we are taking steps to stabilize health insurance markets and start bringing down costs for millions of people affected by #obamacare.|03-10-2017 18:37:03||2potus|3
1505|1506|great meeting w/ the healthcare specific house committee leadership this afternoon at the @whitehouse. #readthebill… |03-10-2017 18:31:58||2potus|3
1506|1507|join @presssec live- coming up soon! |03-10-2017 18:28:13||2potus|3
1507|1508|weekly address - 11:00 a.m. at the @whitehouse! #maga🇺🇸➡️|03-10-2017 15:42:51||2potus|3
1508|1509|honored to meet this years @senateyouth delegates w/ @vp pence in the east room of the @whitehouse. congratulations… |03-09-2017 23:19:21||2potus|3
1509|1510|great legislative affairs meeting this afternoon at the @whitehouse. |03-09-2017 19:50:39||2potus|3
1510|1511|join @presssec at |03-09-2017 18:15:11||2potus|3
1511|1512|great listening session with ceos of community banks today at the @whitehouse! |03-09-2017 18:11:40||2potus|3
1512|1513|despite what you hear in the press, healthcare is coming along great. we are talking to many groups and it will end in a beautiful picture!|03-09-2017 17:01:39||2potus|3
1513|1514|great news. we are only just beginning. together, we are going to #maga! |03-08-2017 23:55:04||2potus|9
1514|1515|met with @repcummings today at the @whitehouse. great discussion!|03-08-2017 23:54:46||2potus|3
1515|1516|#repealandreplace #obamacare|03-08-2017 21:02:20||2potus|3
1516|1517|u.s. private sector job creation surging with nearly 300k created last month. much more than expected! |03-08-2017 15:44:13||2potus|3
1517|1518|on international women's day, join me in honoring the critical role of women here in america &amp; around the world. |03-08-2017 11:15:30||2potus|1
1518|1519|i have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.|03-08-2017 11:14:54||2potus|3
1519|1520|i feel sure that my friend @randpaul will come along with the new and great health care program because he knows obamacare is a disaster!|03-08-2017 00:17:02||2potus|3
1520|1521|#confirmgorsuch #scotus |03-07-2017 20:26:46||2potus|3
1521|1522|don't let the fake news tell you that there is big infighting in the trump admin. we are getting along great, and getting major things done!|03-07-2017 15:16:17||2potus|9
1522|1523|a new chapter of american greatness is now beginning. together, we will make america great again!… |03-07-2017 13:09:07||2potus|3
1523|1524|our wonderful new healthcare bill is now out for review and negotiation. #obamacare is a complete and total disaster - is imploding fast!|03-07-2017 13:04:20||2potus|3
1524|1525|122 vicious prisoners, released by the obama administration from gitmo, have returned to the battlefield. just another terrible decision!|03-07-2017 13:03:36||2potus|3
1525|1526|house just introduced the bill to #repealandreplace #obamacare. time to end this nightmare. |03-07-2017 00:24:07||2potus|3
1526|1527|there is an incredible spirit of optimism sweeping the country right now—we're bringing back the jobs!watch:… |03-06-2017 23:43:13||2potus|3
1527|1528|#icymi- join me on the soon to be commissioned #ussgeraldrford. you can watch here: |03-03-2017 22:58:33||2potus|3
1528|1529|make america great again! |03-03-2017 22:16:40||2potus|3
1529|1530|i hereby demand a second investigation, after schumer, of pelosi for her close ties to russia, and lying about it. |03-03-2017 21:04:37||2potus|3
1530|1531|watch my weekly address: |03-03-2017 16:03:22||2potus|3
1531|1532|rt @whitehouse: watch @potus trump's weekly address today at 11:00am est: |03-03-2017 15:16:29||2potus|8
1532|1533|rt @usnavy: .@potus visits #usnavy's future  #ussgeraldrford #cvn78 - |03-03-2017 05:40:57||2potus|8
1533|1534|jeff sessions is an honest man. he did not say anything wrong. he could have stated his....|03-03-2017 04:30:47|...|2potus|3
1534|1535|congratulations to our new secretary of @energy, rick perry! |03-02-2017 23:33:53||2potus|3
1535|1536|congratulations to our new secretary of @hudgov, dr. ben carson! |03-02-2017 23:31:12||2potus|3
1536|1537|rt @whitehouse: icymi: watch @potus trump's #jointaddress to congress |03-01-2017 18:32:12||2potus|8
1537|1538|congratulations to our new secretary of @interior, ryan zinke! |03-01-2017 16:36:31||2potus|3
1538|1539|thank you!|03-01-2017 15:46:07||2potus|3
1539|1540|a new chapter of american greatness is now beginning. #americanspirit|03-01-2017 03:31:04||2potus|3
1540|1541|i am asking all citizens to embrace this renewal of the #americanspirit. #jointaddress|03-01-2017 03:09:21||2potus|3
1541|1542|we are one people, with one destiny.we all bleed the same blood.we all salute the same flag.and we are all made by the same god.|03-01-2017 03:08:00||2potus|3
1542|1543|think of the marvels we can achieve if we simply set free the dreams of our people. #americanspirit #jointaddress|03-01-2017 03:06:44||2potus|3
1543|1544|we want harmony and stability, not war and conflict. we want peace, wherever peace can be found. #jointaddress #americanspirit|03-01-2017 03:05:16||2potus|3
1544|1545|ryan’s legacy is etched into eternity. #americanspirit|03-01-2017 03:00:07||2potus|3
1545|1546|my budget will increase funding for our veterans. our veterans have delivered for this nation. now we must deliver for them. #jointaddress|03-01-2017 02:57:39||2potus|3
1546|1547|we must provide the men and women of the u.s. military with the tools they need to prevent war and – if they must – to fight and to win.|03-01-2017 02:56:26||2potus|3
1547|1548|we must support the incredible men and women of law enforcement. #jointaddress #americanspirit|03-01-2017 02:52:40||2potus|3
1548|1549|every american child should be able to grow up in a safe community, to attend a great school, and to have access to a high-paying job.|03-01-2017 02:51:39||2potus|2
1549|1550|education is the civil rights issue of our time. i am calling for an education bill that funds school choice for disadvantaged youth.|03-01-2017 02:49:58||2potus|3
1550|1551|"rt @whitehouse: ""our citizens deserve this, and so much more - so why not join forces to finally get it done?"" #jointaddress "|03-01-2017 02:47:30||2potus|3
1551|1552|the time has come to give americans the freedom to purchase health insurance across state lines! #jointaddress|03-01-2017 02:44:53||2potus|3
1552|1553|we must ensure that americans with pre-existing conditions have access to coverage. #jointaddress|03-01-2017 02:42:37||2potus|3
1553|1554|obamacare is collapsing – and we must act decisively to protect all americans. action is not a choice, it is a necessity. #jointaddress|03-01-2017 02:41:32||2potus|3
1554|1555|i am calling on congress to repeal &amp; replace obamacare with reforms that expand choice, increase access, lower costs &amp; provide better care.|03-01-2017 02:39:17||2potus|1
1555|1556|the time has come for a new program of national rebuilding that will be guided by two core principles: buy american, and hire american!|03-01-2017 02:38:32||2potus|4
1556|1557|i believe in free trade, but it also must be fair trade. i'm not going to let our great companies and workers be taken advantage of anymore!|03-01-2017 02:34:16||2potus|3
1557|1558|my team is developing historic tax reform that will reduce the tax rate on our companies &amp; provide massive tax relief for the middle class.|03-01-2017 02:31:45||2potus|5
1558|1559|we must restart the engine of the american economy, making it easier for companies to do business in the us &amp; much harder for them to leave!|03-01-2017 02:30:49||2potus|1
1559|1560|solving these problems will require us to tap into the #americanspirit that has overcome every challenge throughout our storied history.|03-01-2017 02:30:31||2potus|3
1560|1561|in the last 8 years, the past administration has put on more new debt than nearly all other presidents combined. #jointaddress|03-01-2017 02:29:51||2potus|0
1561|1562|it is not compassionate, but reckless, to allow uncontrolled entry from places where proper vetting cannot occur. #jointaddress|03-01-2017 02:25:29||2potus|3
1562|1563|as we speak, we are removing gang members, drug dealers and criminals that threaten our communities and prey on our citizens. #jointaddress|03-01-2017 02:23:56||2potus|3
1563|1564|my administration has answered the pleas of the american people for immigration enforcement and border security. #jointaddress|03-01-2017 02:23:16||2potus|3
1564|1565|we will stop the drugs from pouring into our country &amp; poisoning our youth, and we will expand treatment for those who have become addicted.|03-01-2017 02:21:58||2potus|1
1565|1566|i have issued a new directive that american pipelines must be made with american steel. #jointaddress #americanspirit|03-01-2017 02:20:47||2potus|4
1566|1567|rt @whitehouse: fighting for american workers #jointaddress #americanspirit |03-01-2017 02:19:59||2potus|3
1567|1568|above all else, we will keep our promises to the american people. #jointaddress #americanspirit|03-01-2017 02:15:52||2potus|3
1568|1569|america must put its own citizens first, because only then can we truly make america great again! #jointaddress #americanspirit|03-01-2017 02:14:49||2potus|3
1569|1570|rt @whitehouse: this is the #americanspirit. #jointaddress |03-01-2017 02:12:23||2potus|3
1570|1571|a surge of optimism is placing impossible dreams firmly within our grasp. what we are witnessing today is the renewal of the #americanspirit|03-01-2017 02:11:51||2potus|3
1571|1572|i am here tonight to deliver a message of unity and strength, and it is a message deeply delivered from my heart. #jointaddress|03-01-2017 02:11:24||2potus|3
1572|1573|we are a country that stands united in condemning hate and evil in all of its very ugly forms. #jointaddress|03-01-2017 02:10:57||2potus|3
1573|1574|#jointsession #maga|03-01-2017 01:57:21||2potus|3
1574|1575|rt @vp: karen and i on our way to hear @potus speak directly to america about his optimistic vision. watch: |03-01-2017 01:47:30||2potus|8
1575|1576|rt @whitehouse: tune in live tonight at 9pm est for @potus trump's #jointaddress: |02-28-2017 22:56:44||2potus|8
1576|1577|rt @scavino45: find out what executive orders @potus @realdonaldtrump signed today at the @whitehouse! entire video here: |02-28-2017 22:45:57||2potus|6
1577|1578|rt @ivankatrump: proud to support the signing of h.r. 321 &amp; 255. #closingthegendergap in stem fields is vital to innovation and workforce d…|02-28-2017 21:49:05||2potus|1
1578|1579|rt @whitehouse: watch live as @vp pence participates in the swearing-in of the secretary of @commercegov, wilbur ross:  |02-28-2017 14:49:06||2potus|3
1579|1580|i will be interviewed on @foxandfriends at 6:00 a.m. enjoy!|02-28-2017 03:22:36||2potus|3
1580|1581|thank you to the great presidents of our #hbcus for their commitment to higher education. read more here:… |02-28-2017 03:09:43||2potus|0
1581|1582|congratulations to our new secretary of @commercegov, wilbur ross! |02-28-2017 00:58:58||2potus|3
1582|1583|great meeting with ceos of leading u.s. health insurance companies who provide great healthcare to the american peo… |02-27-2017 17:07:46||2potus|3
1583|1584|#obamacare has failed. we are going to #repealandreplace! |02-27-2017 15:02:22||2potus|3
1584|1585|big dinner with governors tonight at white house. much to be discussed, including healthcare.|02-26-2017 20:50:33||2potus|3
1585|1586|russia talk is fake news put out by the dems, and played up by the media, in order to mask the big election defeat and the illegal leaks!|02-26-2017 18:45:40||2potus|9
1586|1587|i will not be attending the white house correspondents' association dinner this year. please wish everyone well and have a great evening!|02-25-2017 23:21:06||2potus|3
1587|1588|weekly address from @whitehouse: ➡️|02-25-2017 19:24:35||2potus|3
1588|1589|thank you #cpac2017! |02-24-2017 23:47:57||2potus|3
1589|1590|rt @whitehouse: .@potus trump cuts through more red tape: |02-24-2017 20:23:31||2potus|8
1590|1591|this afternoon i signed an executive order to establish task forces that will help scrap job-killing regulations on… |02-24-2017 19:46:14||2potus|3
1591|1592|one by one, we are checking off the promises we made to the people of the united states....cont: |02-24-2017 17:02:25|...|2potus|3
1592|1593|we inherited a national debt that has doubled in eight years. we inherited a foreign policy marked by one....cont: |02-24-2017 16:50:22|...|2potus|3
1593|1594|we are also putting in a massive budget request for the military, and we will be substantially upgrading....cont:… |02-24-2017 16:45:39|...|2potus|3
1594|1595|we are going to massively lower taxes on the middle class, reduce taxes on american business, and make our....cont: |02-24-2017 16:38:42|...|2potus|5
1595|1596|we are preparing to #repealandreplace the disaster known as #obamacare – we are going to....cont: |02-24-2017 16:35:10|...|2potus|3
1596|1597|our victory was a win for every hardworking citizen in this country who believes in freedom, security and....cont:… |02-24-2017 16:31:31|...|2potus|3
1597|1598|the media didn’t think we would win. the pundits didn’t think we would win. the consultants didn’t think...cont:… |02-24-2017 16:27:55|...|2potus|3
1598|1599|join me live at @cpac! #cpac2017|02-24-2017 15:22:49||2potus|3
1599|1600|"the fbi is totally unable to stop the national security ""leakers"" that have permeated our government for a long...."|02-24-2017 13:12:31|...|2potus|3
1600|1601|#makeamericagreatagain🇺🇸 |02-24-2017 02:36:56||2potus|3
1601|1602|'president donald j. trump will speak at the conservative political action conference (cpac) on friday, february 24… |02-23-2017 21:24:25||2potus|0
1602|1603|'cisco chairman john chambers explains how trump will be a boon to tech startups' |02-23-2017 21:11:08||2potus|3
1603|1604|great job - see you tomorrow at 10ame! #cpac2017 |02-23-2017 20:01:48||2potus|3
1604|1605|rt @vp: we hosted some of the country’s largest manufacturers for small working group sessions to discuss the need to boost job creation in…|02-23-2017 18:03:25||2potus|3
1605|1606|listening session with manufacturing ceo's at the @whitehouse this morning. watch: |02-23-2017 17:14:21||2potus|3
1606|1607|'trump on track to aggressively address immigration, crime' |02-23-2017 15:10:56||2potus|3
1607|1608|congratulations to our new national security advisor, general h.r. mcmaster! |02-20-2017 22:51:01||2potus|3
1608|1609|congratulations to our new @epa administrator, scott pruitt! |02-17-2017 19:12:10||2potus|3
1609|1610|just arrived in south carolina!|02-17-2017 17:31:11||2potus|3
1610|1611|rt @whitehouse: join us at 11am est for @potus trump's weekly address: |02-17-2017 15:22:56||2potus|8
1611|1612|rt @presssec: .@potus heading to charleston, sc to unveil the new @boeing 787 dreamliner.|02-17-2017 14:11:15||2potus|8
1612|1613|#makeamericagreatagain |02-17-2017 04:31:59||2potus|3
1613|1614|'president trump: putting coal country back to work'|02-17-2017 04:26:38||2potus|0
1614|1615|'president trump hosts israeli prime minister benjamin netanyahu at the white house' |02-17-2017 02:44:36||2potus|0
1615|1616|rt @netanyahu: an excellent meeting with @vp mike pence – a true friend of israel! |02-16-2017 21:59:32||2potus|3
1616|1617|rt @realdonaldtrump: venezuela should allow leopoldo lopez, a political prisoner &amp; husband of @liliantintori (just met w/ @marcorubio) out…|02-15-2017 23:59:34||2potus|1
1617|1618|rt @israelipm: photos: prime minister benjamin netanyahu &amp; mrs sara netanyahu welcomed at the @whitehouse by @potus donald trump &amp; @flotus…|02-15-2017 19:51:58||2potus|1
1618|1619|join us live! -djt |02-15-2017 16:57:50||2potus|3
1619|1620|join me live - for a listening session with the retail industry leaders association at the @whitehouse. watch: |02-15-2017 15:27:06||2potus|3
1620|1621|looking forward as well prime minister @netanyahu. |02-15-2017 14:07:43||2potus|3
1621|1622|rt @vp: as @deptvetaffairs secretary, dr. david shulkin will fulfill our nation's promise to care for those who have sacrificed for our fre…|02-15-2017 00:38:05||2potus|3
1622|1623|rt @vp: small business is at the heart of the american success story, &amp; @linda_mcmahon knows this better than most. no one more fitting to…|02-15-2017 00:38:03||2potus|1
1623|1624|congratulations to our new administrator of the small business administration, linda mcmahon! swearing-in:… |02-14-2017 21:00:25||2potus|3
1624|1625|watch dr. david shulkin- new @deptvetaffairs secretary being sworn-in by @vp pence:|02-14-2017 20:56:14||2potus|3
1625|1626|remarks by president trump at parent-teacher conference listening session |02-14-2017 20:39:23||2potus|0
1626|1627|remarks by president trump at swearing-in ceremony for treasury secretary mnuchin|02-14-2017 20:37:37||2potus|0
1627|1628|live joint statement by president trump and prime minister shinzo abe: |02-12-2017 03:34:34||2potus|0
1628|1629|rt @flotus: thank you @morikamimuseum for the inspirational presentation of your sacred gardens &amp; life &amp; culture in japan. |02-11-2017 21:25:18||2potus|1
1629|1630|join me for my weekly address!#icymi - you can watch here➡️|02-10-2017 21:33:09||2potus|3
1630|1631|congratulations @secpricemd! the 23rd secretary of @hhsgov! #icymi: @vp swearing dr. price in:… |02-10-2017 20:01:23||2potus|3
1631|1632|an honor to host prime minister @abeshinzo in the united states. |02-10-2017 19:48:19||2potus|3
1632|1633|rt @foxnews: earlier: @potus hosts senators for meeting focused on supreme court nominee. |02-09-2017 21:54:49||2potus|8
1633|1634|congratulations attorney general jeff sessions! |02-09-2017 17:28:20||2potus|3
1634|1635|rt @vp: privileged to swear in attorney general jeff sessions. @potus &amp; i have faith in your commitment to the constitution &amp; equal justice…|02-09-2017 17:25:51||2potus|1
1635|1636|join us live at the @whitehouse for the swearing in of our new attorney general, @senatorsessions!  live:… |02-09-2017 15:49:30||2potus|3
1636|1637|rt @nationalsheriff: press release: sheriffs applaud confirmation of @senatorsessions |02-09-2017 02:57:52||2potus|3
1637|1638|rt @senatemajldr: the senate just confirmed @senatorsessions as our attorney general. @potus made an excellent choice, and our nation will…|02-09-2017 02:57:02||2potus|8
1638|1639|rt @senatorisakson: congrats to @senatorsessions on becoming u.s. attorney general. his respect for law, 15 years' @thejusticedept experien…|02-09-2017 02:48:43||2potus|3
1639|1640|rt @senthadcochran: voted tonight to confirm jeff sessions as attorney general. i know he'll ensure our laws are enforced fairly and justly.|02-09-2017 02:48:10||2potus|3
1640|1641|rt @repgoodlatte: congratulations to @senatorsessions -  the next attorney general of the united states! |02-09-2017 02:48:06||2potus|3
1641|1642|rt @vp: thank you to the dc metro area law enforcement agencies for their work protecting our communities, including new residents like our…|02-09-2017 02:45:32||2potus|3
1642|1643|rt @repmartharoby: such a proud moment for our state &amp; our country! jeff sessions has been confirmed as attorney general of the united stat…|02-09-2017 01:22:56||2potus|1
1643|1644|rt @senthomtillis: attorney general sessions will follow the rule of law, be accessible &amp; address the organizational &amp; accountability issue…|02-09-2017 01:22:36||2potus|1
1644|1645|rt @housegop: congratulations, @senatorsessions! |02-09-2017 01:22:22||2potus|3
1645|1646|rt @senbobcorker: proud to support @senatorsessions and look forward to the work he will do on behalf of our country as ag. |02-09-2017 01:22:18||2potus|3
1646|1647|rt @johnboozman: while @senatorsessions will be missed in the senate, his strong adherence to the constitution will be a welcome change at…|02-09-2017 01:22:17||2potus|3
1647|1648|rt @realdonaldtrump: congratulations to our new attorney general, @senatorsessions! |02-09-2017 01:09:48||2potus|3
1648|1649|rt @realdonaldtrump: 'majority in leading eu nations support trump-style travel ban' poll of more than 10,000 people in 10 countries...htt…|02-08-2017 22:21:22|...|2potus|3
1649|1650|rt @realdonaldtrump: 'immigration ban is one of trump's most popular orders so far' |02-08-2017 19:40:35||2potus|3
1650|1651|rt @realdonaldtrump: thank you brian krzanich, ceo of @intel. a great investment ($7 billion) in american innovation and jobs! #americafirs…|02-08-2017 19:24:11||2potus|3
1651|1652|rt @realdonaldtrump: big increase in traffic into our country from certain areas, while our people are far more vulnerable, as we wait for…|02-08-2017 19:24:10||2potus|3
1652|1653|rt @realdonaldtrump: my daughter ivanka has been treated so unfairly by @nordstrom. she is a great person -- always pushing me to do the ri…|02-08-2017 16:52:21||2potus|3
1653|1654|rt @realdonaldtrump: thank you to our great police chiefs &amp; sheriffs for your leadership &amp; service. you have a true friend in the @whitehou…|02-08-2017 15:23:42||2potus|1
1654|1655|rt @realdonaldtrump: if the u.s. does not win this case as it so obviously should, we can never have the security and safety to which we ar…|02-08-2017 13:02:08||2potus|3
1655|1656|our thoughts and prayers are with everyone in southeastern louisiana affected by today's severe tornadoes.|02-08-2017 05:20:30||2potus|3
1656|1657|rt @realdonaldtrump: it is a disgrace that my full cabinet is still not in place, the longest such delay in the history of our country. obs…|02-08-2017 01:28:04||2potus|3
1657|1658|.@betsydevos sworn in as secretary of education by @vp mike pence moments ago. congratulations! |02-08-2017 00:28:53||2potus|3
1658|1659|rt @vp: today’s vote to confirm education secretary @betsydevos was a vote for every child having a chance at a world-class education. |02-07-2017 17:54:49||2potus|3
1659|1660|congratulations to our new education secretary, @betsydevos! |02-07-2017 17:50:43||2potus|3
1660|1661|rt @realdonaldtrump: an honor having the national sheriffs' assoc. join me at the @whitehouse. incredible men &amp; women who protect &amp; serve 2…|02-07-2017 16:26:55||2potus|1
1661|1662|an honor having the @nationalsheriff association join me at the @whitehouse. incredible men &amp; women who protect &amp; s… |02-07-2017 15:23:01||2potus|1
1662|1663|senate dems protest to keep the failed status quo. betsy devos is a reformer, and she is going to be a great education sec. for our kids!|02-07-2017 13:14:32||2potus|3
